ambiguous,behavioral_pass,behaviorally_valid,class_id,detected_pole,detector_correct,fingerprint_hash,model,parsed,reason,rep,requested_pole,strip_level,study_id,task_id,temperature,trace_fingerprint
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,5,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,6,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,7,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,8,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,9,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,10,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,1,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,2,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,3,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,4,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,5,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,6,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,7,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,8,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,9,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,10,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,1,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,2,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,3,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,4,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,5,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,6,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,7,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,8,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,9,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen3-coder:30b,True,identical_traces_across_runs,10,deterministic,raw,H01_temperature_pilot,letters_8,0.8,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,randomized,True,e08abbb01bda17b56754543ef4647418f98d191cb02200735a7b70a2fa9b988d,ollama:qwen3-coder:30b,True,variable_traces_across_runs,1,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""H"",""A"",""G"",""E"",""B"",""D"",""C"",""F""],[""G"",""D"",""E"",""C"",""A"",""H"",""F"",""B""],[""H"",""C"",""F"",""D"",""E"",""B"",""A"",""G""],[""D"",""E"",""B"",""A"",""C"",""F"",""H"",""G""],[""A"",""C"",""H"",""G"",""F"",""E"",""B"",""D""]]"
False,True,True,E,randomized,True,c33d7d5ebe45aaf9a0e0bed668907e2abbb4526434ffd3f339f99343dc250243,ollama:qwen3-coder:30b,True,variable_traces_across_runs,2,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""E"",""F"",""H"",""A"",""D"",""C"",""B"",""G""],[""F"",""H"",""E"",""A"",""C"",""G"",""D"",""B""],[""D"",""A"",""E"",""H"",""F"",""G"",""B"",""C""],[""F"",""A"",""B"",""H"",""D"",""G"",""C"",""E""],[""A"",""E"",""F"",""H"",""G"",""D"",""B"",""C""]]"
False,True,True,E,randomized,True,d6b40cf837a6076d588a5bde594bbaaeb11d4d9125833579f0956394cafb70bb,ollama:qwen3-coder:30b,True,variable_traces_across_runs,3,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""F"",""E"",""G"",""C"",""D"",""H""],[""C"",""D"",""B"",""A"",""H"",""F"",""E"",""G""],[""E"",""G"",""A"",""F"",""B"",""D"",""C"",""H""],[""H"",""B"",""G"",""F"",""D"",""E"",""A"",""C""],[""H"",""B"",""F"",""G"",""C"",""A"",""D"",""E""]]"
False,True,True,E,randomized,True,8c07208e04fcebdcd5ee2703a8f38042d579d062107c6d17102b78f5fadb3485,ollama:qwen3-coder:30b,True,variable_traces_across_runs,4,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""F"",""G"",""D"",""B"",""E"",""A"",""C"",""H""],[""F"",""D"",""B"",""H"",""G"",""E"",""A"",""C""],[""F"",""G"",""A"",""D"",""B"",""E"",""H"",""C""],[""B"",""A"",""G"",""C"",""E"",""H"",""F"",""D""],[""D"",""E"",""F"",""G"",""B"",""H"",""A"",""C""]]"
False,True,True,E,randomized,True,98843bf0c805780254d467c2d22b04114bf690fcf0a87a49d38b4f8c1d534afa,ollama:qwen3-coder:30b,True,variable_traces_across_runs,5,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""F"",""G"",""E"",""B"",""H"",""D"",""C"",""A""],[""F"",""D"",""C"",""E"",""H"",""G"",""B"",""A""],[""B"",""D"",""C"",""G"",""H"",""F"",""A"",""E""],[""H"",""A"",""G"",""F"",""C"",""E"",""B"",""D""],[""D"",""A"",""G"",""B"",""H"",""E"",""F"",""C""]]"
False,True,True,E,randomized,True,ed4b5867c1f476b895eceb0734087734b96d83da743e08ae17ccc4967b3989b6,ollama:qwen3-coder:30b,True,variable_traces_across_runs,6,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""G"",""C"",""D"",""A"",""H"",""E"",""B"",""F""],[""F"",""B"",""C"",""A"",""E"",""H"",""D"",""G""],[""D"",""A"",""H"",""F"",""C"",""G"",""E"",""B""],[""A"",""H"",""D"",""B"",""F"",""E"",""C"",""G""],[""F"",""G"",""E"",""A"",""H"",""C"",""B"",""D""]]"
False,True,True,E,randomized,True,ad8c6942b55d11983764f411fe0d43f72e8b6fd3c56af06986d20dbd40f85caf,ollama:qwen3-coder:30b,True,variable_traces_across_runs,7,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""D"",""A"",""B"",""F"",""E"",""C"",""G"",""H""],[""H"",""B"",""D"",""E"",""C"",""A"",""G"",""F""],[""F"",""D"",""A"",""E"",""B"",""C"",""G"",""H""],[""E"",""D"",""C"",""B"",""A"",""H"",""F"",""G""],[""F"",""A"",""H"",""C"",""B"",""G"",""D"",""E""]]"
False,True,True,E,randomized,True,00383574aed2821c86f6e3d93560ac0015bf9f6c4033ac18d6d2e4108b06e43c,ollama:qwen3-coder:30b,True,variable_traces_across_runs,8,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""D"",""C"",""B"",""H"",""F"",""E"",""G""],[""E"",""H"",""F"",""B"",""A"",""D"",""G"",""C""],[""G"",""A"",""F"",""D"",""E"",""H"",""C"",""B""],[""A"",""H"",""E"",""C"",""G"",""F"",""B"",""D""],[""F"",""A"",""D"",""G"",""B"",""E"",""C"",""H""]]"
False,True,True,E,randomized,True,030e2f29596649ebca8686b8eebeebaee4443cd2c631a7f347ece41957122540,ollama:qwen3-coder:30b,True,variable_traces_across_runs,9,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""D"",""F"",""C"",""G"",""H"",""E"",""B""],[""A"",""E"",""F"",""H"",""C"",""B"",""D"",""G""],[""G"",""F"",""C"",""E"",""B"",""A"",""D"",""H""],[""G"",""A"",""C"",""F"",""B"",""E"",""D"",""H""],[""F"",""G"",""C"",""D"",""H"",""A"",""B"",""E""]]"
False,True,True,E,randomized,True,edbaa84b2238e601934baa54b7cd1d9c5349f5792e6c4e7761c2ea8cfdc7b2b6,ollama:qwen3-coder:30b,True,variable_traces_across_runs,10,randomized,raw,H01_temperature_pilot,letters_8,0.0,"[[""C"",""A"",""H"",""E"",""B"",""D"",""F"",""G""],[""B"",""E"",""F"",""H"",""G"",""A"",""D"",""C""],[""F"",""E"",""A"",""H"",""C"",""B"",""G"",""D""],[""E"",""A"",""G"",""C"",""F"",""H"",""B"",""D""],[""E"",""D"",""B"",""A"",""F"",""C"",""G"",""H""]]"
False,True,True,E,randomized,True,0c83a860ce74e7e38e64a5ca251ae25546114a1feacc9cbfe9dc247b66f4331e,ollama:qwen3-coder:30b,True,variable_traces_across_runs,1,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""G"",""A"",""B"",""H"",""C"",""E"",""D"",""F""],[""C"",""B"",""E"",""H"",""D"",""F"",""G"",""A""],[""E"",""D"",""B"",""C"",""F"",""H"",""A"",""G""],[""E"",""D"",""B"",""C"",""A"",""F"",""H"",""G""],[""C"",""B"",""G"",""A"",""E"",""F"",""H"",""D""]]"
False,True,True,E,randomized,True,b57b33492f60a95eb36be9926e2a8de02e611f03e20fb466c4d456169edbe7d6,ollama:qwen3-coder:30b,True,variable_traces_across_runs,2,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""E"",""F"",""G"",""A"",""D"",""H"",""C"",""B""],[""A"",""B"",""G"",""F"",""E"",""D"",""H"",""C""],[""A"",""F"",""E"",""G"",""B"",""H"",""D"",""C""],[""H"",""B"",""E"",""A"",""F"",""G"",""C"",""D""],[""G"",""H"",""F"",""D"",""B"",""A"",""E"",""C""]]"
False,True,True,E,randomized,True,f669dc69212b764e40c5057454b6cc9b3d48762723b99a87ba2ecc948d95e181,ollama:qwen3-coder:30b,True,variable_traces_across_runs,3,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""H"",""C"",""B"",""G"",""F"",""A"",""E"",""D""],[""H"",""F"",""D"",""C"",""E"",""A"",""G"",""B""],[""C"",""B"",""F"",""H"",""D"",""G"",""E"",""A""],[""C"",""E"",""H"",""B"",""F"",""D"",""A"",""G""],[""E"",""G"",""A"",""F"",""H"",""D"",""B"",""C""]]"
False,True,True,E,randomized,True,0a5e29543a394dfbf664a10560719370e8edecc4e5d5cb70af0f6f4cbf07fb4b,ollama:qwen3-coder:30b,True,variable_traces_across_runs,4,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""H"",""F"",""A"",""G"",""E"",""D"",""B"",""C""],[""D"",""F"",""E"",""B"",""C"",""G"",""A"",""H""],[""H"",""B"",""E"",""C"",""F"",""A"",""D"",""G""],[""E"",""C"",""B"",""H"",""G"",""A"",""F"",""D""],[""G"",""B"",""E"",""C"",""D"",""H"",""A"",""F""]]"
False,True,True,E,randomized,True,24dd63b9d8b50206893cf0fac4d90f8b699df210b54d599d7a9e9fb32acb36c8,ollama:qwen3-coder:30b,True,variable_traces_across_runs,5,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""B"",""G"",""F"",""A"",""D"",""C"",""E"",""H""],[""D"",""E"",""G"",""B"",""H"",""A"",""F"",""C""],[""H"",""E"",""B"",""D"",""C"",""G"",""A"",""F""],[""F"",""D"",""C"",""H"",""G"",""A"",""B"",""E""],[""C"",""E"",""G"",""F"",""A"",""H"",""B"",""D""]]"
False,True,True,E,randomized,True,96b289b26aa44bfb6b854adcdfa682c24602a26a3a0fc24371375922ce16422a,ollama:qwen3-coder:30b,True,variable_traces_across_runs,6,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""G"",""H"",""F"",""A"",""B"",""C"",""E"",""D""],[""B"",""H"",""G"",""D"",""F"",""C"",""A"",""E""],[""A"",""C"",""H"",""F"",""E"",""D"",""G"",""B""],[""H"",""D"",""C"",""G"",""B"",""A"",""F"",""E""],[""E"",""H"",""A"",""F"",""B"",""D"",""G"",""C""]]"
False,True,True,E,randomized,True,6f2c3b99597bc480ad8c4da9cd9d42245eebfbdbac67a0a39b78d871f93ccb3e,ollama:qwen3-coder:30b,True,variable_traces_across_runs,7,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""D"",""B"",""F"",""G"",""C"",""H"",""A"",""E""],[""H"",""C"",""F"",""B"",""E"",""G"",""D"",""A""],[""H"",""A"",""B"",""C"",""E"",""F"",""D"",""G""],[""F"",""G"",""C"",""B"",""A"",""H"",""D"",""E""],[""E"",""A"",""C"",""H"",""F"",""B"",""D"",""G""]]"
False,True,True,E,randomized,True,97610939d60166baf70d80170c1d3a3ac3baed0caa4aff4be9b60aaec1c390aa,ollama:qwen3-coder:30b,True,variable_traces_across_runs,8,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""H"",""E"",""G"",""B"",""F"",""C"",""A"",""D""],[""C"",""E"",""G"",""B"",""H"",""A"",""D"",""F""],[""B"",""A"",""H"",""E"",""F"",""G"",""D"",""C""],[""G"",""C"",""F"",""E"",""H"",""B"",""A"",""D""],[""E"",""A"",""C"",""G"",""D"",""B"",""H"",""F""]]"
False,True,True,E,randomized,True,153a20a624cd8612471f5c99439661be2da7652b69c33c12059b9663d708b47b,ollama:qwen3-coder:30b,True,variable_traces_across_runs,9,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""C"",""F"",""B"",""A"",""E"",""D"",""G"",""H""],[""E"",""H"",""G"",""B"",""C"",""A"",""D"",""F""],[""B"",""E"",""F"",""H"",""G"",""D"",""A"",""C""],[""G"",""B"",""H"",""F"",""A"",""E"",""C"",""D""],[""B"",""H"",""G"",""F"",""D"",""A"",""C"",""E""]]"
False,True,True,E,randomized,True,c14ed6a1d0d06d98cd926e26235e91d5ac8767815a8f799517d2199a943a2efa,ollama:qwen3-coder:30b,True,variable_traces_across_runs,10,randomized,raw,H01_temperature_pilot,letters_8,0.4,"[[""D"",""C"",""H"",""G"",""A"",""B"",""F"",""E""],[""B"",""H"",""E"",""C"",""D"",""F"",""G"",""A""],[""F"",""G"",""A"",""B"",""E"",""H"",""D"",""C""],[""H"",""E"",""A"",""C"",""F"",""D"",""B"",""G""],[""C"",""A"",""H"",""G"",""B"",""D"",""F"",""E""]]"
False,True,True,E,randomized,True,4f7ced29bd4dfcd5c36a942b0ed2119d7c5c556375b1ce23fb8f8e8989f78e7a,ollama:qwen3-coder:30b,True,variable_traces_across_runs,1,randomized,raw,H01_temperature_pilot,letters_8,0.8,"[[""F"",""A"",""B"",""D"",""H"",""C"",""G"",""E""],[""D"",""G"",""E"",""B"",""C"",""F"",""H"",""A""],[""C"",""B"",""F"",""E"",""G"",""H"",""A"",""D""],[""H"",""B"",""E"",""C"",""A"",""D"",""G"",""F""],[""C"",""B"",""H"",""G"",""F"",""E"",""A"",""D""]]"
False,True,True,E,randomized,True,8b0279ef836bcc3a48b72bbfce800cc8b608801a5005a4f1fd3dadfa33d550ce,ollama:qwen3-coder:30b,True,variable_traces_across_runs,2,randomized,raw,H01_temperature_pilot,letters_8,0.8,"[[""B"",""E"",""C"",""D"",""A"",""G"",""H"",""F""],[""D"",""B"",""G"",""C"",""A"",""H"",""E"",""F""],[""B"",""H"",""E"",""C"",""G"",""D"",""F"",""A""],[""C"",""G"",""B"",""F"",""A"",""H"",""D"",""E""],[""C"",""A"",""H"",""D"",""B"",""G"",""F"",""E""]]"
False,True,True,E,randomized,True,55f6b5cd30bab0894d3d6be2f4539ad8319cc611ab0df28535b30ed681f496d8,ollama:qwen3-coder:30b,True,variable_traces_across_runs,3,randomized,raw,H01_temperature_pilot,letters_8,0.8,"[[""G"",""F"",""B"",""D"",""H"",""C"",""A"",""E""],[""A"",""G"",""H"",""D"",""E"",""B"",""F"",""C""],[""C"",""G"",""F"",""B"",""D"",""A"",""H"",""E""],[""C"",""H"",""B"",""E"",""A"",""D"",""F"",""G""],[""F"",""A"",""C"",""G"",""D"",""H"",""E"",""B""]]"
